Name,Symbol,Sector,Exchange,Country
"Nasdaq, Inc.",NDAQ,Financial Services,NMS,United States
Noodles & Company,NDLS,Consumer Cyclical,NMS,United States
ENDRA Life Sciences Inc.,NDRA,Healthcare,NCM,United States
Nordson Corporation,NDSN,Industrials,NMS,United States
"Northeast Community Bancorp, Inc.",NECB,Financial Services,NCM,United States
"Newegg Commerce, Inc.",NEGG,Consumer Cyclical,NCM,United States
"NeoGenomics, Inc.",NEO,Healthcare,NCM,United States
Neogen Corporation,NEOG,Healthcare,NMS,United States
Neonode Inc.,NEON,Technology,NCM,Sweden
NeoVolta Inc.,NEOV,Industrials,NCM,United States
NeoVolta Inc.,NEOVW,Industrials,NCM,United States
"Nephros, Inc.",NEPH,Healthcare,NCM,United States
Roundhill Video Games ETF,NERD,,NGM,
"Minerva Neurosciences, Inc.",NERV,Healthcare,NCM,United States
Nabors Energy Transition Corp. II,NETD,Financial Services,NGM,United States
Nabors Energy Transition Corp. II,NETDU,Financial Services,NGM,United States
Nabors Energy Transition Corp. II,NETDW,Financial Services,NGM,United States
"NewtekOne, Inc.",NEWT,Financial Services,NGM,United States
"NewtekOne, Inc. 8.50% Fixed Rate Senior Notes due 2029",NEWTG,,NGM,
"NewtekOne, Inc. 8.00% Fixed Rate Senior Notes due 2028",NEWTI,,NGM,
Newtek Business Services Corp. 5.50% Notes Due 2026,NEWTZ,,NGM,
Stocksnips AI-Powered Sentiment US ALL Cap ETF,NEWZ,,NGM,
Nexxen International Ltd.,NEXN,Communication Services,NGM,Israel
NextDecade Corporation,NEXT,Energy,NCM,United States
"Northfield Bancorp, Inc. (Staten Island, NY)",NFBK,Financial Services,NMS,United States
New Fortress Energy Inc.,NFE,Utilities,NMS,United States
"Netflix, Inc.",NFLX,Communication Services,NMS,United States
First Trust India NIFTY 50 Equal Weight ETF,NFTY,,NGM,
Neurogene Inc.,NGNE,Healthcare,NGM,United States
Natural Health Trends Corp.,NHTC,Consumer Cyclical,NCM,Hong Kong
NICE Ltd.,NICE,Technology,NMS,Israel
"Nicholas Financial, Inc.",NICK,Financial Services,NMS,United States
Sprott Nickel Miners ETF,NIKL,,NGM,
NioCorp Developments Ltd.,NIOBW,,NCM,
NIP Group Inc.,NIPG,Communication Services,NGM,Sweden
"Nisun International Enterprise Development Group Co., Ltd",NISN,Financial Services,NCM,China
"N2OFF, Inc.",NITO,Basic Materials,NCM,Israel
Niu Technologies,NIU,Consumer Cyclical,NGM,China
NewGenIvf Group Limited,NIVF,,NGM,
NewGenIvf Group Limited,NIVFW,,NCM,
"NKGen Biotech, Inc.",NKGN,Healthcare,NGM,United States
"NKGen Biotech, Inc.",NKGNW,Healthcare,NCM,United States
Nikola Corporation,NKLA,Industrials,NMS,United States
"National Bankshares, Inc.",NKSH,Financial Services,NCM,United States
Nektar Therapeutics,NKTR,Healthcare,NCM,United States
"Nkarta, Inc.",NKTX,Healthcare,NMS,United States
NLS Pharmaceutics AG,NLSP,Healthcare,NCM,Switzerland
NLS Pharmaceutics AG,NLSPW,Healthcare,NCM,Switzerland
New Mountain Finance Corporation,NMFC,Financial Services,NMS,United States
New Mountain Finance Corporation 8.250% Notes due 2028,NMFCZ,,NGM,
Nature's Miracle Holding Inc.,NMHI,Industrials,NGM,United States
Nature's Miracle Holding Inc.,NMHIW,Industrials,NCM,United States
"NMI Holdings, Inc.",NMIH,Financial Services,NGM,United States
"Neumora Therapeutics, Inc.",NMRA,Healthcare,NMS,United States
"Newmark Group, Inc.",NMRK,Real Estate,NMS,United States
NeuroOne Medical Technologies Corporation,NMTC,Healthcare,NCM,United States
NextNav Inc.,NN,Technology,NCM,United States
99 Acquisition Group Inc.,NNAG,Financial Services,NGM,United States
99 Acquisition Group Inc.,NNAGR,,NGM,United States
99 Acquisition Group Inc.,NNAGU,Financial Services,NGM,United States
99 Acquisition Group Inc.,NNAGW,Financial Services,NGM,United States
NextNav Inc.,NNAVW,Technology,NCM,United States
"NN, Inc.",NNBR,Industrials,NMS,United States
Nano Dimension Ltd.,NNDM,Technology,NCM,Israel
NANO Nuclear Energy Inc.,NNE,Industrials,NCM,United States
Nano-X Imaging Ltd.,NNOX,Healthcare,NGM,Israel
"NI Holdings, Inc.",NODK,Financial Services,NCM,United States
"Inotiv, Inc.",NOTV,Healthcare,NCM,United States
Novanta Inc.,NOVT,Technology,NMS,United States
Nova Vision Acquisition Corporation,NOVV,Financial Services,NCM,Singapore
Nova Vision Acquisition Corporation,NOVVR,,NCM,Singapore
Nova Vision Acquisition Corporation,NOVVU,Financial Services,NCM,Singapore
Nova Vision Acquisition Corporation,NOVVW,Financial Services,NCM,Singapore
New Providence Acquisition Corp. II,NPAB,Financial Services,NGM,United States
New Providence Acquisition Corp. II,NPABU,Financial Services,NGM,United States
New Providence Acquisition Corp. II,NPABW,Financial Services,NGM,United States
"NeuroPace, Inc.",NPCE,Healthcare,NGM,United States
Nuveen Preferred And Income ETF,NPFI,,NGM,
"NeuroBo Pharmaceuticals, Inc.",NRBO,Healthcare,NCM,United States
National Research Corporation,NRC,Healthcare,NMS,United States
"NerdWallet, Inc.",NRDS,Communication Services,NGM,United States
Xtrackers RREEF Global Natural Resources ETF,NRES,,NGM,
"Northrim BanCorp, Inc.",NRIM,Financial Services,NMS,United States
"Nurix Therapeutics, Inc.",NRIX,Healthcare,NGM,United States
NeuroSense Therapeutics Ltd.,NRSN,Healthcare,NCM,Israel
NeuroSense Therapeutics Ltd.,NRSNW,Healthcare,NCM,Israel
"NRx Pharmaceuticals, Inc.",NRXP,Healthcare,NCM,United States
"NRx Pharmaceuticals, Inc.",NRXPW,Healthcare,NCM,United States
Nuveen Sustainable Core ETF,NSCR,,NGM,
National Security Emerging Markets Index ETF,NSI,,NGM,
"Insight Enterprises, Inc.",NSIT,Technology,NMS,United States
"InspireMD, Inc.",NSPR,Healthcare,NCM,Israel
"Napco Security Technologies, Inc.",NSSC,Industrials,NMS,United States
"NSTS Bancorp, Inc.",NSTS,Financial Services,NCM,United States
Nortech Systems Incorporated,NSYS,Healthcare,NCM,United States
"NetApp, Inc.",NTAP,Technology,NMS,United States
"Notable Labs, Ltd.",NTBL,Healthcare,NCM,United States
"NetScout Systems, Inc.",NTCT,Technology,NMS,United States
"NetEase, Inc.",NTES,Communication Services,NMS,China
"NETGEAR, Inc.",NTGR,Technology,NMS,United States
Northern Technologies International Corporation,NTIC,Basic Materials,NGM,United States
"Intellia Therapeutics, Inc.",NTLA,Healthcare,NGM,United States
"Nutanix, Inc.",NTNX,Technology,NMS,United States
"Natera, Inc.",NTRA,Healthcare,NMS,United States
Nutriband Inc.,NTRB,Healthcare,NCM,United States
Nutriband Inc.,NTRBW,Healthcare,NCM,United States
"NextTrip, Inc.",NTRP,Consumer Cyclical,NCM,United States
Northern Trust Corporation,NTRS,Financial Services,NMS,United States
Northern Trust Corporation,NTRSO,Financial Services,NMS,United States
"NetSol Technologies, Inc.",NTWK,Technology,NCM,United States
Nuveen Global Net Zero Transition ETF,NTZG,,NGM,
Nukkleus Inc.,NUKK,Technology,NGM,United States
Nukkleus Inc.,NUKKW,Technology,NCM,United States
"NeuroMetrix, Inc.",NURO,Healthcare,NCM,United States
Nuveen Ultra Short Income ETF,NUSB,,NGM,
Nutex Health Inc.,NUTX,Healthcare,NCM,United States
"Nuvalent, Inc.",NUVL,Healthcare,NMS,United States
"Nuwellis, Inc.",NUWE,Healthcare,NCM,United States
"NuZee, Inc.",NUZE,Consumer Defensive,NCM,United States
Nova Minerals Limited,NVA,Basic Materials,NCM,Australia
NorthView Acquisition Corporation,NVAC,Financial Services,NCM,United States
NorthView Acquisition Corporation,NVACR,,NCM,United States
NorthView Acquisition Corporation,NVACW,Financial Services,NCM,United States
Nova Minerals Limited,NVAWW,Basic Materials,NCM,Australia
"Novavax, Inc.",NVAX,Healthcare,NMS,United States
NovoCure Limited,NVCR,Healthcare,NMS,Jersey
"Nuvectis Pharma, Inc.",NVCT,Healthcare,NCM,United States
Graniteshares 2x Short NVDA Daily ETF,NVD,,NGM,
NVIDIA Corporation,NVDA,Technology,NMS,United States
Direxion Daily NVDA Bear 1X Shares,NVDD,,NGM,
GraniteShares 2x Long NVDA Daily ETF,NVDL,,NGM,
Tradr 1.5X Short NVDA Daily ETF,NVDS,,NGM,
Direxion Daily Nvda Bull 2X Shares,NVDU,,NGM,
Tradr 1.75X Long NVDA Weekly ETF,NVDW,,NGM,
NVE Corporation,NVEC,Technology,NCM,United States
"NV5 Global, Inc.",NVEE,Industrials,NMS,United States
Nuvei Corporation,NVEI,Technology,NMS,Canada
"Nova LifeStyle, Inc.",NVFY,Consumer Cyclical,NCM,United States
Nova Ltd.,NVMI,Technology,NMS,Israel
Nvni Group Limited,NVNI,Technology,NCM,Brazil
Nvni Group Limited,NVNIW,Technology,NCM,Brazil
enVVeno Medical Corporation,NVNO,Healthcare,NCM,United States
"Novo Integrated Sciences, Inc.",NVOS,Healthcare,NCM,United States
Navitas Semiconductor Corporation,NVTS,Technology,NGM,United States
Nuvve Holding Corp.,NVVE,Consumer Cyclical,NCM,United States
Nuvve Holding Corp.,NVVEW,Consumer Cyclical,NCM,United States
NOVONIX Limited,NVX,Industrials,NGM,Australia
"Northwest Bancshares, Inc.",NWBI,Financial Services,NMS,United States
"NorthWestern Energy Group, Inc.",NWE,Utilities,NMS,United States
Norwood Financial Corp.,NWFL,Financial Services,NGM,United States
Nature Wood Group Limited,NWGL,Basic Materials,NCM,Macau
Newell Brands Inc.,NWL,Consumer Defensive,NMS,United States
Northwest Pipe Company,NWPX,Industrials,NMS,United States
News Corporation,NWS,Communication Services,NMS,United States
News Corporation,NWSA,Communication Services,NMS,United States
NWTN Inc.,NWTN,Consumer Cyclical,NCM,United Arab Emirates
NWTN Inc.,NWTNW,Consumer Cyclical,NCM,United Arab Emirates
"NEXGEL, Inc.",NXGL,Healthcare,NCM,United States
"NEXGEL, Inc.",NXGLW,Healthcare,NCM,United States
"Nexalin Technology, Inc.",NXL,Healthcare,NCM,United States
"Nexalin Technology, Inc.",NXLIW,Healthcare,NCM,United States
NXP Semiconductors N.V.,NXPI,Technology,NMS,Netherlands
NextPlat Corp,NXPL,Technology,NCM,United States
NextPlat Corp,NXPLW,Technology,NCM,United States
"Nexstar Media Group, Inc.",NXST,Communication Services,NMS,United States
Nextracker Inc.,NXT,Technology,NMS,United States
"NextCure, Inc.",NXTC,Healthcare,NMS,United States
First Trust IndXX NextG ETF,NXTG,,NGM,
Next Technology Holding Inc.,NXTT,Technology,NCM,China
"Nxu, Inc.",NXU,Industrials,NCM,United States
Nayax Ltd.,NYAX,Technology,NMS,Israel
"New York Mortgage Trust, Inc.",NYMT,Real Estate,NMS,United States
"New York Mortgage Trust, Inc.",NYMTI,,NMS,United States
"New York Mortgage Trust, Inc.",NYMTL,Real Estate,NMS,United States
"New York Mortgage Trust, Inc.",NYMTM,Real Estate,NMS,United States
"New York Mortgage Trust, Inc.",NYMTN,Real Estate,NMS,United States
"New York Mortgage Trust, Inc.",NYMTZ,Real Estate,NMS,United States
Nyxoah S.A.,NYXH,Healthcare,NGM,Belgium
SPDR MSCI ACWI Climate Paris Aligned ETF,NZAC,,NGM,
SPDR MSCI USA Climate Paris Aligned ETF,NZUS,,NGM,
"OmniAb, Inc.",OABI,Healthcare,NGM,United States
"OmniAb, Inc.",OABIW,Healthcare,NCM,United States
Oak Woods Acquisition Corporation,OAKU,Financial Services,NCM,Canada
Oak Woods Acquisition Corporation,OAKUR,,NCM,
Oak Woods Acquisition Corporation,OAKUU,Financial Services,NCM,Canada
Oak Woods Acquisition Corporation,OAKUW,,NCM,
Outbrain Inc.,OB,Communication Services,NMS,United States
US Treasury 12 Month Bill ETF,OBIL,,NGM,
"Orchestra BioMed Holdings, Inc.",OBIO,Healthcare,NGM,United States
"Oblong, Inc.",OBLG,Technology,NCM,United States
"Orange County Bancorp, Inc.",OBT,Financial Services,NCM,United States
Optical Cable Corporation,OCC,Technology,NGM,United States
"OFS Credit Company, Inc.",OCCI,Financial Services,NGM,United States
"OFS Credit Company, Inc.",OCCIN,Financial Services,NCM,United States
"OFS Credit Company, Inc.",OCCIO,Financial Services,NCM,United States
"Ocean Biomedical, Inc.",OCEA,Healthcare,NCM,United States
"Ocean Biomedical, Inc.",OCEAW,,NCM,
OceanFirst Financial Corp.,OCFC,Financial Services,NMS,United States
OceanFirst Financial Corp.,OCFCP,Financial Services,NMS,United States
Oriental Culture Holding LTD,OCG,Consumer Cyclical,NCM,Hong Kong
"Ocugen, Inc.",OCGN,Healthcare,NCM,United States
Oculis Holding AG,OCS,Healthcare,NGM,Switzerland
Oculis Holding AG,OCSAW,,NGM,
Oaktree Specialty Lending Corporation,OCSL,Financial Services,NMS,United States
Octane All-Cap Value Energy ETF,OCTA,,NGM,
Eightco Holdings Inc.,OCTO,Consumer Cyclical,NCM,United States
"Ocular Therapeutix, Inc.",OCUL,Healthcare,NGM,United States
"Ocuphire Pharma, Inc.",OCUP,Healthcare,NCM,United States
OncoCyte Corporation,OCX,Healthcare,NCM,United States
Oddity Tech Ltd.,ODD,Technology,NGM,Israel
Pacer BlueStar Digital Entertainment ETF,ODDS,,NGM,
"Old Dominion Freight Line, Inc.",ODFL,Industrials,NMS,United States
The ODP Corporation,ODP,Consumer Cyclical,NMS,United States
Osisko Development Corp.,ODVWZ,Basic Materials,NCM,Canada
"Orion Energy Systems, Inc.",OESX,Consumer Cyclical,NCM,United States
Orthofix Medical Inc.,OFIX,Healthcare,NMS,United States
"Omega Flex, Inc.",OFLX,Industrials,NGM,United States
OFS Capital Corporation,OFS,Financial Services,NMS,United States
OFS Capital Corporation 4.95% Notes due 2028,OFSSH,,NMS,
Organigram Holdings Inc.,OGI,Healthcare,NMS,Canada
"Okta, Inc.",OKTA,Technology,NMS,United States
OKYO Pharma Limited,OKYO,Healthcare,NCM,United Kingdom
"The OLB Group, Inc.",OLB,Technology,NCM,United States
Universal Display Corporation,OLED,Technology,NMS,United States
"Ollie's Bargain Outlet Holdings, Inc.",OLLI,Consumer Defensive,NGM,United States
"Olema Pharmaceuticals, Inc.",OLMA,Healthcare,NMS,United States
"Olaplex Holdings, Inc.",OLPX,Consumer Cyclical,NMS,United States
"Outset Medical, Inc.",OM,Healthcare,NMS,United States
"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",OMAB,Industrials,NMS,Mexico
"Omnicell, Inc.",OMCL,Healthcare,NMS,United States
Omeros Corporation,OMER,Healthcare,NGM,United States
"Odyssey Marine Exploration, Inc.",OMEX,Basic Materials,NCM,United States
"Omega Therapeutics, Inc.",OMGA,Healthcare,NMS,United States
Ohmyhome Limited,OMH,Real Estate,NCM,Singapore
"Singular Genomics Systems, Inc.",OMIC,Healthcare,NCM,United States
ON Semiconductor Corporation,ON,Technology,NMS,United States
Old National Bancorp,ONB,Financial Services,NMS,United States
Old National Bancorp,ONBPO,Financial Services,NMS,United States
Old National Bancorp,ONBPP,Financial Services,NMS,United States
"Onconetix, Inc.",ONCO,Healthcare,NCM,United States
"Oncternal Therapeutics, Inc.",ONCT,Healthcare,NCM,United States
Oncolytics Biotech Inc.,ONCY,Healthcare,NCM,Canada
Ondas Holdings Inc.,ONDS,Technology,NCM,United States
Fidelity Nasdaq Composite Index ETF,ONEQ,,NGM,
OneWater Marine Inc.,ONEW,Consumer Cyclical,NGM,United States
"Onfolio Holdings, Inc.",ONFO,Communication Services,NCM,United States
"Onfolio Holdings, Inc.",ONFOW,Communication Services,NCM,United States
OneMedNet Corporation,ONMD,Healthcare,NCM,United States
OneMedNet Corporation,ONMDW,Healthcare,NCM,United States
"Organovo Holdings, Inc.",ONVO,Healthcare,NCM,United States
Onyx Acquisition Co. I,ONYX,Financial Services,NCM,United States
Onyx Acquisition Co. I,ONYXU,Financial Services,NCM,United States
Onyx Acquisition Co. I,ONYXW,Financial Services,NCM,United States
OceanPal Inc.,OP,Industrials,NCM,Greece
OPAL Fuels Inc.,OPAL,Utilities,NCM,United States
OP Bancorp,OPBK,Financial Services,NGM,United States
"Option Care Health, Inc.",OPCH,Healthcare,NMS,United States
Opendoor Technologies Inc.,OPEN,Real Estate,NMS,United States
"OptimumBank Holdings, Inc.",OPHC,Financial Services,NCM,United States
Office Properties Income Trust,OPI,Real Estate,NMS,United States
Office Properties Income Trust,OPINL,,NGM,United States
"OPKO Health, Inc.",OPK,Healthcare,NMS,United States
Old Point Financial Corporation,OPOF,Financial Services,NCM,United States
Opera Limited,OPRA,Communication Services,NMS,Norway
Oportun Financial Corporation,OPRT,Financial Services,NMS,United States
OptimizeRx Corporation,OPRX,Healthcare,NCM,United States
Opthea Limited,OPT,Healthcare,NMS,Australia
"OptiNose, Inc.",OPTN,Healthcare,NMS,United States
"Syntec Optics Holdings, Inc.",OPTX,Technology,NCM,United States
"Syntec Optics Holdings, Inc.",OPTXW,Technology,NCM,United States
Optimize Strategy Index ETF,OPTZ,,NGM,
"Optex Systems Holdings, Inc",OPXS,Industrials,NCM,United States
"Origin Materials, Inc.",ORGN,Basic Materials,NCM,United States
"Origin Materials, Inc.",ORGNW,Basic Materials,NCM,United States
Organogenesis Holdings Inc.,ORGO,Healthcare,NCM,United States
Orgenesis Inc.,ORGS,Healthcare,NCM,United States
"ORIC Pharmaceuticals, Inc.",ORIC,Healthcare,NMS,United States
"Oruka Therapeutics, Inc.",ORKA,,NGM,
Orangekloud Technology Inc.,ORKT,Technology,NCM,Singapore
"O'Reilly Automotive, Inc.",ORLY,Consumer Cyclical,NMS,United States
Oramed Pharmaceuticals Inc.,ORMP,Healthcare,NCM,United States
"Orrstown Financial Services, Inc.",ORRF,Financial Services,NCM,United States
"OneStream, Inc.",OS,Technology,NMS,United States
"Old Second Bancorp, Inc.",OSBC,Financial Services,NMS,United States
"OSI Systems, Inc.",OSIS,Technology,NMS,United States
OneSpan Inc.,OSPN,Technology,NCM,United States
"One Stop Systems, Inc.",OSS,Technology,NCM,United States
"Ostin Technology Group Co., Ltd.",OST,Technology,NCM,China
"OraSure Technologies, Inc.",OSUR,Healthcare,NMS,United States
OneSpaWorld Holdings Limited,OSW,Consumer Cyclical,NCM,Bahamas
Open Text Corporation,OTEX,Technology,NMS,Canada
"Outlook Therapeutics, Inc.",OTLK,Healthcare,NCM,United States
Oatly Group AB,OTLY,Consumer Defensive,NMS,Sweden
"Ontrak, Inc.",OTRK,Healthcare,NCM,United States
Otter Tail Corporation,OTTR,Utilities,NMS,United States
Ohio Valley Banc Corp.,OVBC,Financial Services,NGM,United States
Ovid Therapeutics Inc.,OVID,Healthcare,NMS,United States
Oak Valley Bancorp,OVLY,Financial Services,NCM,United States
Oxbridge Re Holdings Limited,OXBR,Financial Services,NCM,Cayman Islands
Oxbridge Re Holdings Limited,OXBRW,Financial Services,NCM,Cayman Islands
Oxford Lane Capital Corp.,OXLC,Financial Services,NGM,United States
Oxford Lane Capital Corp.,OXLCI,,NMS,United States
Oxford Lane Capital Corp. 6.75% Notes due 2031,OXLCL,,NMS,
Oxford Lane Capital Corp.,OXLCN,Financial Services,NMS,United States
Oxford Lane Capital Corp.,OXLCO,Financial Services,NMS,United States
Oxford Lane Capital Corp.,OXLCP,Financial Services,NMS,United States
Oxford Lane Capital Corp. 5.00% Notes due 2027,OXLCZ,,NMS,
Oxford Square Capital Corp.,OXSQ,Financial Services,NMS,United States
Oxford Square Capital Corp. 5.50% Notes due 2028,OXSQG,,NMS,
,OXSQZ,,NMS,
Roundhill Glp-1 & Weight Loss ETF,OZEM,,NGM,
Bank OZK,OZK,Financial Services,NMS,United States
Bank OZK,OZKAP,Financial Services,NMS,United States
"Plains All American Pipeline, L.P.",PAA,Energy,NMS,United States
iShares Paris-Aligned Climate MSCI World Ex USA ETF,PABD,,NGM,
iShares Paris-Aligned Climate MSCI USA ETF,PABU,,NGM,
"Pacific Biosciences of California, Inc.",PACB,Healthcare,NMS,United States
"Plains GP Holdings, L.P.",PAGP,Energy,NMS,United States
Phibro Animal Health Corporation,PAHC,Healthcare,NGM,United States
"Proficient Auto Logistics, Inc.",PAL,Industrials,NMS,United States
"Palisade Bio, Inc.",PALI,Healthcare,NCM,United States
"Paltalk, Inc.",PALT,Technology,NCM,United States
"Pangaea Logistics Solutions, Ltd.",PANL,Industrials,NCM,United States
"Palo Alto Networks, Inc.",PANW,Technology,NMS,United States
Paramount Global,PARA,Communication Services,NMS,United States
Paramount Global,PARAA,Communication Services,NMS,United States
"Passage Bio, Inc.",PASG,Healthcare,NMS,United States
"Patrick Industries, Inc.",PATK,Consumer Cyclical,NMS,United States
